,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
526,2016-01-16,9:00 pm,Los Angeles Lakers,82,Utah Jazz,109,0,19911,regular_season,Los Angeles Lakers at Utah Jazz
525,2016-01-16,7:30 pm,Portland Trail Blazers,89,Philadelphia 76ers,114,0,15698,regular_season,Portland Trail Blazers at Philadelphia 76ers
522,2016-01-16,7:30 pm,Golden State Warriors,95,Detroit Pistons,113,0,21584,regular_season,Golden State Warriors at Detroit Pistons
521,2016-01-16,7:00 pm,Milwaukee Bucks,105,Charlotte Hornets,92,0,18288,regular_season,Milwaukee Bucks at Charlotte Hornets
520,2016-01-16,7:30 pm,Brooklyn Nets,86,Atlanta Hawks,114,0,17052,regular_season,Brooklyn Nets at Atlanta Hawks
523,2016-01-16,10:30 pm,Sacramento Kings,110,Los Angeles Clippers,103,0,19191,regular_season,Sacramento Kings at Los Angeles Clippers
528,2016-01-17,8:00 pm,Indiana Pacers,126,Denver Nuggets,129,0,11104,regular_season,Indiana Pacers at Denver Nuggets
529,2016-01-17,9:30 pm,Houston Rockets,112,Los Angeles Lakers,95,0,18997,regular_season,Houston Rockets at Los Angeles Lakers
530,2016-01-17,3:30 pm,Phoenix Suns,87,Minnesota Timberwolves,117,0,14330,regular_season,Phoenix Suns at Minnesota Timberwolves
531,2016-01-17,7:00 pm,Miami Heat,74,Oklahoma City Thunder,99,0,18203,regular_season,Miami Heat at Oklahoma City Thunder
532,2016-01-17,7:00 pm,Dallas Mavericks,83,San Antonio Spurs,112,0,18418,regular_season,Dallas Mavericks at San Antonio Spurs
540,2016-01-18,1:00 pm,Philadelphia 76ers,113,New York Knicks,119,0,19812,regular_season,Philadelphia 76ers at New York Knicks
542,2016-01-18,2:00 pm,Portland Trail Blazers,108,Washington Wizards,98,0,17236,regular_season,Portland Trail Blazers at Washington Wizards
541,2016-01-18,7:30 pm,Brooklyn Nets,100,Toronto Raptors,112,0,19800,regular_season,Brooklyn Nets at Toronto Raptors
539,2016-01-18,2:30 pm,New Orleans Pelicans,99,Memphis Grizzlies,101,0,18119,regular_season,New Orleans Pelicans at Memphis Grizzlies
538,2016-01-18,10:30 pm,Houston Rockets,132,Los Angeles Clippers,140,1,19060,regular_season,Houston Rockets at Los Angeles Clippers
537,2016-01-18,3:30 pm,Chicago Bulls,111,Detroit Pistons,101,0,18935,regular_season,Chicago Bulls at Detroit Pistons
536,2016-01-18,8:30 pm,Boston Celtics,113,Dallas Mavericks,118,1,19866,regular_season,Boston Celtics at Dallas Mavericks
535,2016-01-18,8:00 pm,Golden State Warriors,132,Cleveland Cavaliers,98,0,20562,regular_season,Golden State Warriors at Cleveland Cavaliers
534,2016-01-18,2:00 pm,Utah Jazz,119,Charlotte Hornets,124,0,17459,regular_season,Utah Jazz at Charlotte Hornets
533,2016-01-18,5:00 pm,Orlando Magic,81,Atlanta Hawks,98,0,17460,regular_season,Orlando Magic at Atlanta Hawks
543,2016-01-19,9:00 pm,Oklahoma City Thunder,110,Denver Nuggets,104,0,12844,regular_season,Oklahoma City Thunder at Denver Nuggets
544,2016-01-19,7:30 pm,Milwaukee Bucks,91,Miami Heat,79,0,19886,regular_season,Milwaukee Bucks at Miami Heat
545,2016-01-19,8:00 pm,Minnesota Timberwolves,99,New Orleans Pelicans,114,0,14255,regular_season,Minnesota Timberwolves at New Orleans Pelicans
546,2016-01-19,9:00 pm,Indiana Pacers,97,Phoenix Suns,94,0,16802,regular_season,Indiana Pacers at Phoenix Suns
555,2016-01-20,10:30 pm,Atlanta Hawks,104,Portland Trail Blazers,98,0,18783,regular_season,Atlanta Hawks at Portland Trail Blazers
554,2016-01-20,7:00 pm,Philadelphia 76ers,96,Orlando Magic,87,0,17746,regular_season,Philadelphia 76ers at Orlando Magic
553,2016-01-20,8:00 pm,Charlotte Hornets,95,Oklahoma City Thunder,109,0,18203,regular_season,Charlotte Hornets at Oklahoma City Thunder
552,2016-01-20,7:30 pm,Utah Jazz,111,New York Knicks,118,1,19812,regular_season,Utah Jazz at New York Knicks
551,2016-01-20,10:30 pm,Sacramento Kings,112,Los Angeles Lakers,93,0,18997,regular_season,Sacramento Kings at Los Angeles Lakers
557,2016-01-20,7:00 pm,Miami Heat,87,Washington Wizards,106,0,17008,regular_season,Miami Heat at Washington Wizards
549,2016-01-20,8:30 pm,Minnesota Timberwolves,94,Dallas Mavericks,106,1,19621,regular_season,Minnesota Timberwolves at Dallas Mavericks
548,2016-01-20,8:00 pm,Golden State Warriors,125,Chicago Bulls,94,0,23152,regular_season,Golden State Warriors at Chicago Bulls
547,2016-01-20,7:30 pm,Cleveland Cavaliers,91,Brooklyn Nets,78,0,17732,regular_season,Cleveland Cavaliers at Brooklyn Nets
556,2016-01-20,7:30 pm,Boston Celtics,109,Toronto Raptors,115,0,19800,regular_season,Boston Celtics at Toronto Raptors
550,2016-01-20,8:00 pm,Detroit Pistons,123,Houston Rockets,114,0,17203,regular_season,Detroit Pistons at Houston Rockets
559,2016-01-21,9:00 pm,Memphis Grizzlies,102,Denver Nuggets,101,0,16140,regular_season,Memphis Grizzlies at Denver Nuggets
561,2016-01-21,10:30 pm,San Antonio Spurs,117,Phoenix Suns,89,0,16779,regular_season,San Antonio Spurs at Phoenix Suns
562,2016-01-21,10:00 pm,Atlanta Hawks,88,Sacramento Kings,91,0,17019,regular_season,Atlanta Hawks at Sacramento Kings
558,2016-01-21,8:00 pm,Los Angeles Clippers,102,Cleveland Cavaliers,115,0,20562,regular_season,Los Angeles Clippers at Cleveland Cavaliers
560,2016-01-21,8:00 pm,Detroit Pistons,99,New Orleans Pelicans,115,0,15281,regular_season,Detroit Pistons at New Orleans Pelicans
569,2016-01-22,7:30 pm,Los Angeles Clippers,116,New York Knicks,88,0,19812,regular_season,Los Angeles Clippers at New York Knicks
563,2016-01-22,7:30 pm,Chicago Bulls,101,Boston Celtics,110,0,18624,regular_season,Chicago Bulls at Boston Celtics
567,2016-01-22,8:00 pm,Milwaukee Bucks,98,Houston Rockets,102,0,17196,regular_season,Milwaukee Bucks at Houston Rockets
571,2016-01-22,8:00 pm,Miami Heat,81,Toronto Raptors,101,0,19800,regular_season,Miami Heat at Toronto Raptors
570,2016-01-22,7:00 pm,Charlotte Hornets,120,Orlando Magic,116,1,18083,regular_season,Charlotte Hornets at Orlando Magic
568,2016-01-22,10:30 pm,San Antonio Spurs,108,Los Angeles Lakers,95,0,18997,regular_season,San Antonio Spurs at Los Angeles Lakers
565,2016-01-22,8:30 pm,Oklahoma City Thunder,109,Dallas Mavericks,106,0,20284,regular_season,Oklahoma City Thunder at Dallas Mavericks
564,2016-01-22,7:30 pm,Utah Jazz,108,Brooklyn Nets,86,0,12809,regular_season,Utah Jazz at Brooklyn Nets
566,2016-01-22,10:30 pm,Indiana Pacers,110,Golden State Warriors,122,0,19596,regular_season,Indiana Pacers at Golden State Warriors
572,2016-01-23,7:00 pm,New York Knicks,84,Charlotte Hornets,97,0,17768,regular_season,New York Knicks at Charlotte Hornets
573,2016-01-23,8:30 pm,Chicago Bulls,96,Cleveland Cavaliers,83,0,20562,regular_season,Chicago Bulls at Cleveland Cavaliers
574,2016-01-23,9:30 pm,Detroit Pistons,101,Denver Nuggets,104,0,14646,regular_season,Detroit Pistons at Denver Nuggets
575,2016-01-23,8:00 pm,Memphis Grizzlies,101,Minnesota Timberwolves,106,0,15608,regular_season,Memphis Grizzlies at Minnesota Timberwolves
576,2016-01-23,7:00 pm,Milwaukee Bucks,99,New Orleans Pelicans,116,0,16980,regular_season,Milwaukee Bucks at New Orleans Pelicans
577,2016-01-23,9:00 pm,Atlanta Hawks,95,Phoenix Suns,98,0,17034,regular_season,Atlanta Hawks at Phoenix Suns
578,2016-01-23,10:30 pm,Los Angeles Lakers,103,Portland Trail Blazers,121,0,19728,regular_season,Los Angeles Lakers at Portland Trail Blazers
579,2016-01-23,10:30 pm,Indiana Pacers,97,Sacramento Kings,108,0,17419,regular_season,Indiana Pacers at Sacramento Kings
583,2016-01-24,6:00 pm,Los Angeles Clippers,94,Toronto Raptors,112,0,19800,regular_season,Los Angeles Clippers at Toronto Raptors
580,2016-01-24,7:30 pm,Oklahoma City Thunder,106,Brooklyn Nets,116,0,16019,regular_season,Oklahoma City Thunder at Brooklyn Nets
582,2016-01-24,7:00 pm,Boston Celtics,112,Philadelphia 76ers,92,0,9722,regular_season,Boston Celtics at Philadelphia 76ers
581,2016-01-24,3:30 pm,Dallas Mavericks,104,Houston Rockets,115,0,18142,regular_season,Dallas Mavericks at Houston Rockets
592,2016-01-25,7:00 pm,Boston Celtics,116,Washington Wizards,91,0,11753,regular_season,Boston Celtics at Washington Wizards
591,2016-01-25,9:00 pm,Detroit Pistons,95,Utah Jazz,92,0,18783,regular_season,Detroit Pistons at Utah Jazz
590,2016-01-25,10:00 pm,Charlotte Hornets,129,Sacramento Kings,128,0,16991,regular_season,Charlotte Hornets at Sacramento Kings
586,2016-01-25,9:00 pm,Atlanta Hawks,119,Denver Nuggets,105,0,10280,regular_season,Atlanta Hawks at Denver Nuggets
588,2016-01-25,8:00 pm,Orlando Magic,102,Memphis Grizzlies,108,1,15779,regular_season,Orlando Magic at Memphis Grizzlies
587,2016-01-25,10:30 pm,San Antonio Spurs,90,Golden State Warriors,120,0,19596,regular_season,San Antonio Spurs at Golden State Warriors
585,2016-01-25,7:00 pm,Minnesota Timberwolves,107,Cleveland Cavaliers,114,0,20562,regular_season,Minnesota Timberwolves at Cleveland Cavaliers
584,2016-01-25,8:00 pm,Miami Heat,89,Chicago Bulls,84,0,21720,regular_season,Miami Heat at Chicago Bulls
589,2016-01-25,8:00 pm,Houston Rockets,112,New Orleans Pelicans,111,0,15688,regular_season,Houston Rockets at New Orleans Pelicans
593,2016-01-26,7:30 pm,Miami Heat,102,Brooklyn Nets,98,0,15267,regular_season,Miami Heat at Brooklyn Nets
594,2016-01-26,7:00 pm,Los Angeles Clippers,91,Indiana Pacers,89,0,15448,regular_season,Los Angeles Clippers at Indiana Pacers
595,2016-01-26,10:30 pm,Dallas Mavericks,92,Los Angeles Lakers,90,0,18997,regular_season,Dallas Mavericks at Los Angeles Lakers
597,2016-01-26,7:30 pm,Oklahoma City Thunder,128,New York Knicks,122,1,19812,regular_season,Oklahoma City Thunder at New York Knicks
598,2016-01-26,7:00 pm,Phoenix Suns,103,Philadelphia 76ers,113,0,10851,regular_season,Phoenix Suns at Philadelphia 76ers
599,2016-01-26,10:00 pm,Sacramento Kings,97,Portland Trail Blazers,112,0,19393,regular_season,Sacramento Kings at Portland Trail Blazers
600,2016-01-26,7:30 pm,Washington Wizards,89,Toronto Raptors,106,0,19800,regular_season,Washington Wizards at Toronto Raptors
596,2016-01-26,8:00 pm,Orlando Magic,100,Milwaukee Bucks,107,0,11884,regular_season,Orlando Magic at Milwaukee Bucks
604,2016-01-27,7:30 pm,Philadelphia 76ers,97,Detroit Pistons,110,0,13712,regular_season,Philadelphia 76ers at Detroit Pistons
606,2016-01-27,8:00 pm,Oklahoma City Thunder,126,Minnesota Timberwolves,123,0,13337,regular_season,Oklahoma City Thunder at Minnesota Timberwolves
608,2016-01-27,9:00 pm,Charlotte Hornets,73,Utah Jazz,102,0,16683,regular_season,Charlotte Hornets at Utah Jazz
607,2016-01-27,8:00 pm,Houston Rockets,99,San Antonio Spurs,130,0,18418,regular_season,Houston Rockets at San Antonio Spurs
605,2016-01-27,10:30 pm,Dallas Mavericks,107,Golden State Warriors,127,0,19596,regular_season,Dallas Mavericks at Golden State Warriors
602,2016-01-27,7:30 pm,Denver Nuggets,103,Boston Celtics,111,0,18108,regular_season,Denver Nuggets at Boston Celtics
601,2016-01-27,8:00 pm,Los Angeles Clippers,85,Atlanta Hawks,83,0,17664,regular_season,Los Angeles Clippers at Atlanta Hawks
603,2016-01-27,7:00 pm,Phoenix Suns,93,Cleveland Cavaliers,115,0,20562,regular_season,Phoenix Suns at Cleveland Cavaliers
609,2016-01-28,7:00 pm,Atlanta Hawks,92,Indiana Pacers,111,0,15196,regular_season,Atlanta Hawks at Indiana Pacers
610,2016-01-28,10:30 pm,Chicago Bulls,114,Los Angeles Lakers,91,0,18997,regular_season,Chicago Bulls at Los Angeles Lakers
611,2016-01-28,8:00 pm,Milwaukee Bucks,83,Memphis Grizzlies,103,0,15244,regular_season,Milwaukee Bucks at Memphis Grizzlies
612,2016-01-28,8:00 pm,Sacramento Kings,105,New Orleans Pelicans,114,0,15636,regular_season,Sacramento Kings at New Orleans Pelicans
613,2016-01-28,8:00 pm,New York Knicks,93,Toronto Raptors,103,0,19800,regular_season,New York Knicks at Toronto Raptors
614,2016-01-28,7:00 pm,Denver Nuggets,117,Washington Wizards,113,0,15146,regular_season,Denver Nuggets at Washington Wizards
622,2016-01-29,10:00 pm,Charlotte Hornets,91,Portland Trail Blazers,109,0,19393,regular_season,Charlotte Hornets at Portland Trail Blazers
620,2016-01-29,7:30 pm,Phoenix Suns,84,New York Knicks,102,0,19812,regular_season,Phoenix Suns at New York Knicks
623,2016-01-29,9:00 pm,Minnesota Timberwolves,90,Utah Jazz,103,0,18850,regular_season,Minnesota Timberwolves at Utah Jazz
618,2016-01-29,10:30 pm,Los Angeles Lakers,93,Los Angeles Clippers,105,0,19495,regular_season,Los Angeles Lakers at Los Angeles Clippers
619,2016-01-29,8:00 pm,Miami Heat,107,Milwaukee Bucks,103,0,17846,regular_season,Miami Heat at Milwaukee Bucks
615,2016-01-29,7:30 pm,Orlando Magic,94,Boston Celtics,113,0,17729,regular_season,Orlando Magic at Boston Celtics
621,2016-01-29,8:00 pm,Houston Rockets,108,Oklahoma City Thunder,116,0,18203,regular_season,Houston Rockets at Oklahoma City Thunder
617,2016-01-29,7:30 pm,Cleveland Cavaliers,114,Detroit Pistons,106,0,21012,regular_season,Cleveland Cavaliers at Detroit Pistons
616,2016-01-29,8:30 pm,Brooklyn Nets,79,Dallas Mavericks,91,0,20409,regular_season,Brooklyn Nets at Dallas Mavericks
624,2016-01-30,8:30 pm,San Antonio Spurs,103,Cleveland Cavaliers,117,0,20562,regular_season,San Antonio Spurs at Cleveland Cavaliers
625,2016-01-30,8:00 pm,Washington Wizards,123,Houston Rockets,122,0,18320,regular_season,Washington Wizards at Houston Rockets
626,2016-01-30,7:00 pm,Denver Nuggets,105,Indiana Pacers,109,1,18165,regular_season,Denver Nuggets at Indiana Pacers
627,2016-01-30,8:00 pm,Sacramento Kings,117,Memphis Grizzlies,121,0,18119,regular_season,Sacramento Kings at Memphis Grizzlies
628,2016-01-30,7:00 pm,Brooklyn Nets,103,New Orleans Pelicans,105,0,18037,regular_season,Brooklyn Nets at New Orleans Pelicans
630,2016-01-30,6:30 pm,Detroit Pistons,107,Toronto Raptors,111,0,19800,regular_season,Detroit Pistons at Toronto Raptors
629,2016-01-30,5:00 pm,Golden State Warriors,108,Philadelphia 76ers,105,0,20798,regular_season,Golden State Warriors at Philadelphia 76ers
631,2016-01-31,7:00 pm,Phoenix Suns,78,Dallas Mavericks,91,0,20137,regular_season,Phoenix Suns at Dallas Mavericks
632,2016-01-31,3:30 pm,Chicago Bulls,93,Los Angeles Clippers,120,0,19325,regular_season,Chicago Bulls at Los Angeles Clippers
633,2016-01-31,9:30 pm,Charlotte Hornets,101,Los Angeles Lakers,82,0,18997,regular_season,Charlotte Hornets at Los Angeles Lakers
634,2016-01-31,6:00 pm,Atlanta Hawks,87,Miami Heat,105,0,19937,regular_season,Atlanta Hawks at Miami Heat
635,2016-01-31,7:30 pm,Golden State Warriors,116,New York Knicks,95,0,19812,regular_season,Golden State Warriors at New York Knicks
636,2016-01-31,6:00 pm,Boston Celtics,114,Orlando Magic,119,0,18846,regular_season,Boston Celtics at Orlando Magic
637,2016-01-31,9:00 pm,Minnesota Timberwolves,93,Portland Trail Blazers,96,0,19393,regular_season,Minnesota Timberwolves at Portland Trail Blazers
0,2016-02-01,8:00 pm,Dallas Mavericks,97,Atlanta Hawks,112,0,15455,regular_season,Dallas Mavericks at Atlanta Hawks
1,2016-02-01,7:30 pm,Detroit Pistons,105,Brooklyn Nets,100,0,13290,regular_season,Detroit Pistons at Brooklyn Nets
2,2016-02-01,9:00 pm,Toronto Raptors,93,Denver Nuggets,112,0,10007,regular_season,Toronto Raptors at Denver Nuggets
3,2016-02-01,7:00 pm,Cleveland Cavaliers,111,Indiana Pacers,106,1,17283,regular_season,Cleveland Cavaliers at Indiana Pacers
4,2016-02-01,8:00 pm,Memphis Grizzlies,110,New Orleans Pelicans,95,0,15210,regular_season,Memphis Grizzlies at New Orleans Pelicans
5,2016-02-01,8:00 pm,Washington Wizards,98,Oklahoma City Thunder,114,0,18203,regular_season,Washington Wizards at Oklahoma City Thunder
6,2016-02-01,10:00 pm,Milwaukee Bucks,104,Sacramento Kings,111,0,16827,regular_season,Milwaukee Bucks at Sacramento Kings
7,2016-02-01,8:30 pm,Orlando Magic,92,San Antonio Spurs,107,0,18418,regular_season,Orlando Magic at San Antonio Spurs
8,2016-02-01,9:00 pm,Chicago Bulls,96,Utah Jazz,105,1,18811,regular_season,Chicago Bulls at Utah Jazz
9,2016-02-02,8:00 pm,Miami Heat,102,Houston Rockets,115,0,18229,regular_season,Miami Heat at Houston Rockets
10,2016-02-02,10:30 pm,Minnesota Timberwolves,115,Los Angeles Lakers,119,0,18997,regular_season,Minnesota Timberwolves at Los Angeles Lakers
11,2016-02-02,7:30 pm,Boston Celtics,97,New York Knicks,89,0,19812,regular_season,Boston Celtics at New York Knicks
12,2016-02-02,9:00 pm,Toronto Raptors,104,Phoenix Suns,97,0,15897,regular_season,Toronto Raptors at Phoenix Suns
13,2016-02-02,10:00 pm,Milwaukee Bucks,95,Portland Trail Blazers,107,0,18306,regular_season,Milwaukee Bucks at Portland Trail Blazers
21,2016-02-03,10:00 pm,Chicago Bulls,107,Sacramento Kings,102,0,17317,regular_season,Chicago Bulls at Sacramento Kings
22,2016-02-03,8:30 pm,New Orleans Pelicans,97,San Antonio Spurs,110,0,18418,regular_season,New Orleans Pelicans at San Antonio Spurs
24,2016-02-03,8:00 pm,Golden State Warriors,134,Washington Wizards,121,0,20356,regular_season,Golden State Warriors at Washington Wizards
20,2016-02-03,7:00 pm,Atlanta Hawks,124,Philadelphia 76ers,86,0,10429,regular_season,Atlanta Hawks at Philadelphia 76ers
23,2016-02-03,9:00 pm,Denver Nuggets,81,Utah Jazz,85,0,19461,regular_season,Denver Nuggets at Utah Jazz
19,2016-02-03,8:00 pm,Orlando Magic,114,Oklahoma City Thunder,117,0,18203,regular_season,Orlando Magic at Oklahoma City Thunder
16,2016-02-03,7:00 pm,Cleveland Cavaliers,97,Charlotte Hornets,106,0,19189,regular_season,Cleveland Cavaliers at Charlotte Hornets
17,2016-02-03,8:30 pm,Miami Heat,93,Dallas Mavericks,90,0,20385,regular_season,Miami Heat at Dallas Mavericks
15,2016-02-03,7:30 pm,Indiana Pacers,114,Brooklyn Nets,100,0,13311,regular_season,Indiana Pacers at Brooklyn Nets
14,2016-02-03,7:30 pm,Detroit Pistons,95,Boston Celtics,102,0,17297,regular_season,Detroit Pistons at Boston Celtics
18,2016-02-03,10:30 pm,Minnesota Timberwolves,108,Los Angeles Clippers,102,0,19060,regular_season,Minnesota Timberwolves at Los Angeles Clippers
25,2016-02-04,7:00 pm,New York Knicks,105,Detroit Pistons,111,0,17095,regular_season,New York Knicks at Detroit Pistons
26,2016-02-04,9:30 pm,Los Angeles Lakers,99,New Orleans Pelicans,96,0,18420,regular_season,Los Angeles Lakers at New Orleans Pelicans
27,2016-02-04,9:00 pm,Houston Rockets,111,Phoenix Suns,105,0,15723,regular_season,Houston Rockets at Phoenix Suns
28,2016-02-04,10:00 pm,Toronto Raptors,110,Portland Trail Blazers,103,0,19393,regular_season,Toronto Raptors at Portland Trail Blazers
34,2016-02-05,9:00 pm,Chicago Bulls,110,Denver Nuggets,115,0,19155,regular_season,Chicago Bulls at Denver Nuggets
38,2016-02-05,7:00 pm,Philadelphia 76ers,94,Washington Wizards,106,0,17305,regular_season,Philadelphia 76ers at Washington Wizards
37,2016-02-05,9:00 pm,Milwaukee Bucks,81,Utah Jazz,84,0,19911,regular_season,Milwaukee Bucks at Utah Jazz
35,2016-02-05,7:30 pm,Memphis Grizzlies,91,New York Knicks,85,0,19812,regular_season,Memphis Grizzlies at New York Knicks
33,2016-02-05,9:30 pm,San Antonio Spurs,116,Dallas Mavericks,90,0,20404,regular_season,San Antonio Spurs at Dallas Mavericks
36,2016-02-05,7:00 pm,Los Angeles Clippers,107,Orlando Magic,93,0,16647,regular_season,Los Angeles Clippers at Orlando Magic
31,2016-02-05,7:00 pm,Miami Heat,98,Charlotte Hornets,95,0,19147,regular_season,Miami Heat at Charlotte Hornets
30,2016-02-05,7:30 pm,Sacramento Kings,119,Brooklyn Nets,128,0,14432,regular_season,Sacramento Kings at Brooklyn Nets
29,2016-02-05,7:00 pm,Indiana Pacers,96,Atlanta Hawks,102,0,17225,regular_season,Indiana Pacers at Atlanta Hawks
32,2016-02-05,7:30 pm,Boston Celtics,104,Cleveland Cavaliers,103,0,20562,regular_season,Boston Celtics at Cleveland Cavaliers
48,2016-02-06,8:30 pm,Los Angeles Lakers,102,San Antonio Spurs,106,0,18418,regular_season,Los Angeles Lakers at San Antonio Spurs
39,2016-02-06,7:00 pm,Washington Wizards,104,Charlotte Hornets,108,0,18450,regular_season,Washington Wizards at Charlotte Hornets
40,2016-02-06,7:30 pm,New Orleans Pelicans,84,Cleveland Cavaliers,99,0,20562,regular_season,New Orleans Pelicans at Cleveland Cavaliers
41,2016-02-06,9:00 pm,Oklahoma City Thunder,108,Golden State Warriors,116,0,19596,regular_season,Oklahoma City Thunder at Golden State Warriors
42,2016-02-06,5:00 pm,Portland Trail Blazers,96,Houston Rockets,79,0,18308,regular_season,Portland Trail Blazers at Houston Rockets
43,2016-02-06,7:00 pm,Detroit Pistons,104,Indiana Pacers,112,0,18165,regular_season,Detroit Pistons at Indiana Pacers
44,2016-02-06,8:00 pm,Dallas Mavericks,114,Memphis Grizzlies,110,1,18119,regular_season,Dallas Mavericks at Memphis Grizzlies
45,2016-02-06,8:00 pm,Chicago Bulls,105,Minnesota Timberwolves,112,0,17876,regular_season,Chicago Bulls at Minnesota Timberwolves
46,2016-02-06,7:30 pm,Brooklyn Nets,98,Philadelphia 76ers,103,0,18847,regular_season,Brooklyn Nets at Philadelphia 76ers
47,2016-02-06,9:00 pm,Utah Jazz,98,Phoenix Suns,89,0,16180,regular_season,Utah Jazz at Phoenix Suns
51,2016-02-07,1:00 pm,Denver Nuggets,101,New York Knicks,96,0,19812,regular_season,Denver Nuggets at New York Knicks
50,2016-02-07,2:00 pm,Los Angeles Clippers,100,Miami Heat,93,0,19624,regular_season,Los Angeles Clippers at Miami Heat
52,2016-02-07,1:00 pm,Atlanta Hawks,94,Orlando Magic,96,0,16021,regular_season,Atlanta Hawks at Orlando Magic
49,2016-02-07,1:00 pm,Sacramento Kings,119,Boston Celtics,128,0,18624,regular_season,Sacramento Kings at Boston Celtics
61,2016-02-08,7:00 pm,Los Angeles Clippers,98,Philadelphia 76ers,92,1,13310,regular_season,Los Angeles Clippers at Philadelphia 76ers
62,2016-02-08,9:00 pm,Oklahoma City Thunder,122,Phoenix Suns,106,0,16316,regular_season,Oklahoma City Thunder at Phoenix Suns
60,2016-02-08,8:00 pm,New Orleans Pelicans,116,Minnesota Timberwolves,102,0,11926,regular_season,New Orleans Pelicans at Minnesota Timberwolves
58,2016-02-08,7:00 pm,Los Angeles Lakers,87,Indiana Pacers,89,0,18165,regular_season,Los Angeles Lakers at Indiana Pacers
57,2016-02-08,7:30 pm,Toronto Raptors,103,Detroit Pistons,89,0,14103,regular_season,Toronto Raptors at Detroit Pistons
59,2016-02-08,8:00 pm,Portland Trail Blazers,112,Memphis Grizzlies,106,1,15892,regular_season,Portland Trail Blazers at Memphis Grizzlies
55,2016-02-08,7:00 pm,Chicago Bulls,91,Charlotte Hornets,108,0,15886,regular_season,Chicago Bulls at Charlotte Hornets
54,2016-02-08,7:30 pm,Denver Nuggets,104,Brooklyn Nets,105,0,13043,regular_season,Denver Nuggets at Brooklyn Nets
53,2016-02-08,8:00 pm,Orlando Magic,117,Atlanta Hawks,110,1,13057,regular_season,Orlando Magic at Atlanta Hawks
56,2016-02-08,7:00 pm,Sacramento Kings,100,Cleveland Cavaliers,120,0,20562,regular_season,Sacramento Kings at Cleveland Cavaliers
67,2016-02-09,8:00 pm,Washington Wizards,111,New York Knicks,108,0,19812,regular_season,Washington Wizards at New York Knicks
63,2016-02-09,8:30 pm,Utah Jazz,121,Dallas Mavericks,119,1,19394,regular_season,Utah Jazz at Dallas Mavericks
64,2016-02-09,10:30 pm,Houston Rockets,110,Golden State Warriors,123,0,19596,regular_season,Houston Rockets at Golden State Warriors
65,2016-02-09,8:00 pm,San Antonio Spurs,119,Miami Heat,101,0,19723,regular_season,San Antonio Spurs at Miami Heat
66,2016-02-09,8:00 pm,Boston Celtics,111,Milwaukee Bucks,112,0,13215,regular_season,Boston Celtics at Milwaukee Bucks
76,2016-02-10,7:00 pm,San Antonio Spurs,98,Orlando Magic,96,0,17467,regular_season,San Antonio Spurs at Orlando Magic
77,2016-02-10,7:00 pm,Sacramento Kings,114,Philadelphia 76ers,110,0,12501,regular_season,Sacramento Kings at Philadelphia 76ers
75,2016-02-10,8:00 pm,Utah Jazz,96,New Orleans Pelicans,100,0,15256,regular_season,Utah Jazz at New Orleans Pelicans
79,2016-02-10,10:30 pm,Houston Rockets,103,Portland Trail Blazers,116,0,19393,regular_season,Houston Rockets at Portland Trail Blazers
78,2016-02-10,9:00 pm,Golden State Warriors,112,Phoenix Suns,104,0,18055,regular_season,Golden State Warriors at Phoenix Suns
73,2016-02-10,7:00 pm,Charlotte Hornets,117,Indiana Pacers,95,0,15653,regular_season,Charlotte Hornets at Indiana Pacers
74,2016-02-10,8:00 pm,Toronto Raptors,112,Minnesota Timberwolves,117,0,11171,regular_season,Toronto Raptors at Minnesota Timberwolves
71,2016-02-10,8:00 pm,Los Angeles Lakers,111,Cleveland Cavaliers,120,0,20562,regular_season,Los Angeles Lakers at Cleveland Cavaliers
70,2016-02-10,8:00 pm,Atlanta Hawks,113,Chicago Bulls,90,0,21709,regular_season,Atlanta Hawks at Chicago Bulls
69,2016-02-10,7:30 pm,Memphis Grizzlies,109,Brooklyn Nets,90,0,14262,regular_season,Memphis Grizzlies at Brooklyn Nets
68,2016-02-10,7:30 pm,Los Angeles Clippers,134,Boston Celtics,139,1,18186,regular_season,Los Angeles Clippers at Boston Celtics
72,2016-02-10,7:30 pm,Denver Nuggets,103,Detroit Pistons,92,0,19971,regular_season,Denver Nuggets at Detroit Pistons
80,2016-02-11,8:00 pm,Washington Wizards,92,Milwaukee Bucks,99,0,14172,regular_season,Washington Wizards at Milwaukee Bucks
81,2016-02-11,8:00 pm,New Orleans Pelicans,95,Oklahoma City Thunder,121,0,18203,regular_season,New Orleans Pelicans at Oklahoma City Thunder
82,2016-02-18,8:00 pm,Chicago Bulls,95,Cleveland Cavaliers,106,0,20562,regular_season,Chicago Bulls at Cleveland Cavaliers
83,2016-02-18,10:30 pm,San Antonio Spurs,86,Los Angeles Clippers,105,0,19410,regular_season,San Antonio Spurs at Los Angeles Clippers
84,2016-02-18,7:00 pm,Utah Jazz,89,Washington Wizards,103,0,12415,regular_season,Utah Jazz at Washington Wizards
94,2016-02-19,9:30 pm,Houston Rockets,116,Phoenix Suns,100,0,17102,regular_season,Houston Rockets at Phoenix Suns
95,2016-02-19,10:00 pm,Golden State Warriors,105,Portland Trail Blazers,137,0,20100,regular_season,Golden State Warriors at Portland Trail Blazers
